0,0,0,0,4.193115234,142.7922211
0,0,0,0,4.174804688,142.8457947
0,0,0,0,4.174804688,142.9003143
0,0,0,0,4.19921875,142.8475952
0,0,0,0,4.214477539,142.8444214
0,0,0,0,4.193115234,142.8484497
0,0,0,0,4.135131836,142.7977142
0,0,0,0,4.229736328,142.8723907
0,0,0,0,4.190063477,142.8552704
0,0,0,0,4.177856445,142.79245
0,0,0,0,4.180908203,142.7769623
0,0,0,0,4.208374023,142.8116913
0,0,0,0,4.202270508,142.8527374
0,0,0,0,4.141235352,142.8513489
0,0,0,0,4.156494141,142.8145599
0,0,0,0,4.138183594,142.7886505
0,0,0,0,4.208374023,142.8134613
0,0,0,0,4.177856445,142.8603973
0,0,0,0,4.156494141,142.8452606
0,0,0,0,4.180908203,142.7903137
0,0,0,0,4.183959961,142.7424622
0,0,0,0,4.135131836,142.7725983
0,0,0,0,4.147338867,142.8262024
0,0,0,0,4.147338867,142.8225098
0,0,0,0,4.19921875,142.7755432
0,0,0,0,4.162597656,142.7419739
0,0,0,0,4.165649414,142.7913361
0,0,0,0,4.147338867,142.8274536
0,0,0,0,4.183959961,142.7963867
0,0,0,0,4.144287109,142.7203064
0,0,0,0,4.174804688,142.654541
0,0,0,0,4.168701172,142.6627197
0,0,0,0,4.208374023,142.7347717
0,0,0,0,4.147338867,142.7959137
0,0,0,0,4.187011719,142.7825165
0,0,0,0,4.202270508,142.7242584
0,0,0,0,4.205322266,142.7087708
0,0,0,0,4.147338867,142.70224
0,0,0,0,4.147338867,142.6992493
0,0,0,0,4.196166992,142.7238617
0,0,0,0,4.193115234,142.8045654
0,0,0,0,4.193115234,142.8250275
0,0,0,0,4.159545898,142.765564
0,0,0,0,4.177856445,142.6904449
0,0,0,0,4.165649414,142.6749115
0,0,0,0,4.190063477,142.6853027
0,0,0,0,4.19921875,142.6861877
0,0,0,0,4.147338867,142.721344
0,0,0,0,4.153442383,142.7613068
0,0,0,0,4.168701172,142.7436981
0,0,0,0,4.183959961,142.6871338
0,0,0,0,4.174804688,142.6465302
0,0,0,0,4.110717773,142.652771
0,0,0,0,4.229736328,142.683136
0,0,0,0,4.147338867,142.7099152
0,0,0,0,4.141235352,142.7191162
0,0,0,0,4.177856445,142.7211151
0,0,0,0,4.180908203,142.716156
0,0,0,0,4.162597656,142.7007599
0,0,0,0,4.165649414,142.7097626
0,0,0,0,4.165649414,142.7003326
0,0,0,0,4.159545898,142.7022552
0,0,0,0,4.174804688,142.7037811
0,0,0,0,4.187011719,142.6894226
0,0,0,0,4.165649414,142.6927032
0,0,0,0,4.208374023,142.7195587
0,0,0,0,4.174804688,142.7322388
0,0,0,0,4.187011719,142.6936493
0,0,0,0,4.180908203,142.6539764
0,0,0,0,4.125976563,142.6327209
0,0,0,0,4.19921875,142.6202393
0,0,0,0,4.147338867,142.6381836
0,0,0,0,4.165649414,142.6483002
0,0,0,0,4.168701172,142.673996
0,0,0,0,4.159545898,142.6575165
0,0,0,0,4.156494141,142.6369324
0,0,0,0,4.147338867,142.611557
0,0,0,0,4.180908203,142.5974121
0,0,0,0,4.147338867,142.60672
0,0,0,0,4.190063477,142.6608124
0,0,0,0,4.138183594,142.703125
0,0,0,0,4.193115234,142.6807709
0,0,0,0,4.147338867,142.6442413
0,0,0,0,4.138183594,142.6557007
0,0,0,0,4.162597656,142.6555939
0,0,0,0,4.125976563,142.6435089
0,0,0,0,4.156494141,142.6467743
0,0,0,0,4.119873047,142.6373901
0,0,0,0,4.159545898,142.6030731
0,0,0,0,4.153442383,142.5821686
0,0,0,0,4.159545898,142.5861053
0,0,0,0,4.214477539,142.5857544
0,0,0,0,4.177856445,142.5917511
0,0,0,0,4.12902832,142.6389465
0,0,0,0,4.183959961,142.6373138
0,0,0,0,4.202270508,142.5932922
0,0,0,0,4.168701172,142.5670624
0,0,0,0,4.187011719,142.5669861
0,0,0,0,4.144287109,142.6000061
0,0,0,0,4.183959961,142.6367645
0,0,0,0,4.177856445,142.6649323
0,0,0,0,4.132080078,142.6792908
0,0,0,0,4.17175293,142.6437836
0,0,0,0,4.138183594,142.5871887
0,0,0,0,4.193115234,142.5198364
0,0,0,0,4.168701172,142.5075378
0,0,0,0,4.165649414,142.5565643
0,0,0,0,4.159545898,142.6177063
0,0,0,0,4.144287109,142.6289215
0,0,0,0,4.135131836,142.615097
0,0,0,0,4.190063477,142.5751801
0,0,0,0,4.196166992,142.5173187
0,0,0,0,4.190063477,142.4658051
0,0,0,0,4.135131836,142.5126038
0,0,0,0,4.168701172,142.6009979
0,0,0,0,4.156494141,142.6337738
0,0,0,0,4.135131836,142.6105347
0,0,0,0,4.156494141,142.5564575
0,0,0,0,4.162597656,142.5141449
174.5822906,0,0,26.6831398,4.147338867,142.4882355
0,0,0,0,4.135131836,142.4996796
0,0,0,0,4.113769531,142.5297089
0,0,0,0,4.122924805,142.5766449
